,,,,,,,Daily Price Arrival Report-07-11-2025 to 25-09-2026 for Maharashtra,,,,,,
State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,000.00","5,000.00","2,800.00",Rs./Quintal,366.70,Metric Tonnes,24-09-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,000.00","5,000.00","3,000.00",Rs./Quintal,533.80,Metric Tonnes,23-09-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,200.00","5,000.00","3,000.00",Rs./Quintal,284.60,Metric Tonnes,22-09-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,200.00","5,200.00","3,200.00",Rs./Quintal,543.80,Metric Tonnes,21-09-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,200.00","5,200.00","3,200.00",Rs./Quintal,466.30,Metric Tonnes,18-09-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,200.00","5,400.00","3,200.00",Rs./Quintal,288.30,Metric Tonnes,17-09-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,200.00","5,200.00","3,000.00",Rs./Quintal,290.90,Metric Tonnes,16-09-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,200.00","5,200.00","3,200.00",Rs./Quintal,280.40,Metric Tonnes,15-09-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,200.00","5,000.00","3,000.00",Rs./Quintal,610.50,Metric Tonnes,12-09-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,200.00","5,000.00","2,800.00",Rs./Quintal,342.30,Metric Tonnes,11-09-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,200.00","5,000.00","2,900.00",Rs./Quintal,378.40,Metric Tonnes,10-09-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,200.00","5,000.00","3,000.00",Rs./Quintal,526.20,Metric Tonnes,09-09-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,200.00","5,000.00","3,000.00",Rs./Quintal,334.90,Metric Tonnes,08-09-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,200.00","5,200.00","3,000.00",Rs./Quintal,491.70,Metric Tonnes,07-09-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,200.00","5,300.00","3,200.00",Rs./Quintal,696.70,Metric Tonnes,05-09-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,200.00","5,300.00","3,200.00",Rs./Quintal,500.20,Metric Tonnes,04-09-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,200.00","5,200.00","3,000.00",Rs./Quintal,413.30,Metric Tonnes,03-09-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,200.00","5,500.00","3,200.00",Rs./Quintal,558.50,Metric Tonnes,02-09-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,200.00","5,000.00","3,000.00",Rs./Quintal,300.00,Metric Tonnes,01-09-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,000.00","4,800.00","2,800.00",Rs./Quintal,274.00,Metric Tonnes,31-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,000.00","4,500.00","2,400.00",Rs./Quintal,574.50,Metric Tonnes,29-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,000.00","4,500.00","2,300.00",Rs./Quintal,335.10,Metric Tonnes,28-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,000.00","4,500.00","2,300.00",Rs./Quintal,438.30,Metric Tonnes,27-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,100.00","4,500.00","2,300.00",Rs./Quintal,520.00,Metric Tonnes,26-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,100.00","4,500.00","2,300.00",Rs./Quintal,364.70,Metric Tonnes,25-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,000.00","4,500.00","2,300.00",Rs./Quintal,331.90,Metric Tonnes,24-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,200.00","4,200.00","2,300.00",Rs./Quintal,747.90,Metric Tonnes,22-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,200.00","4,200.00","2,300.00",Rs./Quintal,732.10,Metric Tonnes,21-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,100.00","4,000.00","2,200.00",Rs./Quintal,651.80,Metric Tonnes,20-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,200.00","4,500.00","2,400.00",Rs./Quintal,532.50,Metric Tonnes,19-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,000.00","4,200.00","2,300.00",Rs./Quintal,390.30,Metric Tonnes,18-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,000.00","4,000.00","2,300.00",Rs./Quintal,618.70,Metric Tonnes,17-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,"1,000.00","4,000.00","2,300.00",Rs./Quintal,643.80,Metric Tonnes,14-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"3,700.00","2,200.00",Rs./Quintal,311.50,Metric Tonnes,13-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"3,200.00","2,000.00",Rs./Quintal,281.20,Metric Tonnes,12-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"3,000.00","2,000.00",Rs./Quintal,492.60,Metric Tonnes,11-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,800.00","2,000.00",Rs./Quintal,437.20,Metric Tonnes,08-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,700.00,"2,700.00","1,900.00",Rs./Quintal,370.30,Metric Tonnes,07-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,700.00","1,800.00",Rs./Quintal,307.00,Metric Tonnes,06-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,700.00","1,800.00",Rs./Quintal,404.20,Metric Tonnes,05-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"3,000.00","1,900.00",Rs./Quintal,322.10,Metric Tonnes,04-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"3,000.00","1,900.00",Rs./Quintal,517.10,Metric Tonnes,03-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,800.00","1,800.00",Rs./Quintal,338.60,Metric Tonnes,01-08-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,800.00","1,700.00",Rs./Quintal,319.80,Metric Tonnes,31-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,800.00","1,700.00",Rs./Quintal,237.30,Metric Tonnes,30-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,600.00","1,600.00",Rs./Quintal,437.70,Metric Tonnes,29-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,700.00","1,600.00",Rs./Quintal,294.00,Metric Tonnes,28-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,500.00","1,500.00",Rs./Quintal,371.60,Metric Tonnes,27-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,700.00","1,600.00",Rs./Quintal,404.60,Metric Tonnes,25-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,700.00","1,700.00",Rs./Quintal,406.70,Metric Tonnes,24-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,600.00","1,600.00",Rs./Quintal,372.90,Metric Tonnes,23-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,700.00","1,700.00",Rs./Quintal,488.50,Metric Tonnes,22-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,700.00","1,700.00",Rs./Quintal,367.90,Metric Tonnes,21-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,700.00","1,700.00",Rs./Quintal,404.70,Metric Tonnes,20-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,800.00","1,700.00",Rs./Quintal,496.10,Metric Tonnes,18-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,600.00","1,600.00",Rs./Quintal,386.80,Metric Tonnes,17-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,800.00","1,700.00",Rs./Quintal,219.70,Metric Tonnes,16-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,700.00","1,600.00",Rs./Quintal,204.10,Metric Tonnes,15-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,700.00","1,600.00",Rs./Quintal,180.60,Metric Tonnes,14-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,800.00","1,700.00",Rs./Quintal,324.50,Metric Tonnes,13-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,600.00","1,600.00",Rs./Quintal,742.70,Metric Tonnes,11-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,500.00,"2,700.00","1,600.00",Rs./Quintal,602.30,Metric Tonnes,10-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"2,800.00","1,700.00",Rs./Quintal,483.30,Metric Tonnes,09-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,600.00,"3,000.00","1,700.00",Rs./Quintal,448.50,Metric Tonnes,08-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,500.00,"3,000.00","1,600.00",Rs./Quintal,147.10,Metric Tonnes,07-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,500.00,"2,800.00","1,600.00",Rs./Quintal,194.20,Metric Tonnes,06-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,500.00,"2,700.00","1,500.00",Rs./Quintal,229.50,Metric Tonnes,04-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,500.00,"2,500.00","1,300.00",Rs./Quintal,360.00,Metric Tonnes,03-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,500.00,"2,400.00","1,300.00",Rs./Quintal,476.40,Metric Tonnes,02-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,500.00,"2,500.00","1,300.00",Rs./Quintal,576.60,Metric Tonnes,01-07-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,500.00,"2,800.00","1,400.00",Rs./Quintal,368.20,Metric Tonnes,30-06-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,500.00,"3,000.00","1,600.00",Rs./Quintal,533.20,Metric Tonnes,29-06-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,500.00,"3,000.00","1,500.00",Rs./Quintal,490.00,Metric Tonnes,27-06-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,500.00,"2,900.00","1,400.00",Rs./Quintal,221.40,Metric Tonnes,26-06-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,500.00,"2,300.00","1,200.00",Rs./Quintal,256.90,Metric Tonnes,24-06-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,500.00,"2,300.00","1,200.00",Rs./Quintal,249.20,Metric Tonnes,23-06-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,500.00,"2,200.00","1,200.00",Rs./Quintal,607.30,Metric Tonnes,22-06-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,500.00,"2,400.00","1,300.00",Rs./Quintal,579.80,Metric Tonnes,20-06-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,500.00,"2,500.00","1,200.00",Rs./Quintal,421.40,Metric Tonnes,19-06-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,500.00,"2,500.00","1,300.00",Rs./Quintal,309.70,Metric Tonnes,18-06-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,500.00,"2,300.00","1,300.00",Rs./Quintal,419.50,Metric Tonnes,17-06-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,500.00,"2,200.00","1,200.00",Rs./Quintal,158.40,Metric Tonnes,16-06-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,500.00,"2,100.00","1,200.00",Rs./Quintal,394.30,Metric Tonnes,15-06-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,500.00,"2,200.00","1,200.00",Rs./Quintal,409.90,Metric Tonnes,13-06-2026
Maharashtra,Kolhapur,APMC Kolhapur ,Vegetables,Onion,Other,Local,500.00,"2,000.00","1,000.00",Rs./Quintal,409.30,Metric Tonnes,12-06-2026
