,,,,,,,Daily Price Arrival Report-07-11-2025 to 11-09-2026 for Maharashtra,,,,,,
State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Maharashtra,Sangli,APMC Vita ,Vegetables,Tomato,Other,Local,500.00,"1,300.00",850.00,Rs./Quintal,6.00,Metric Tonnes,08-02-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Tomato,Other,Local,500.00,"1,000.00",850.00,Rs./Quintal,10.00,Metric Tonnes,02-02-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Tomato,Other,Local,"1,000.00","1,700.00","1,450.00",Rs./Quintal,12.00,Metric Tonnes,20-01-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Tomato,Other,Local,"1,000.00","1,500.00","1,350.00",Rs./Quintal,10.00,Metric Tonnes,19-01-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Tomato,Other,Local,"1,500.00","2,000.00","1,750.00",Rs./Quintal,6.00,Metric Tonnes,18-01-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Tomato,Other,Local,"1,500.00","2,500.00","2,000.00",Rs./Quintal,10.00,Metric Tonnes,13-01-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Tomato,Other,Local,"1,000.00","1,500.00","1,350.00",Rs./Quintal,5.50,Metric Tonnes,12-01-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Tomato,Other,Local,"1,000.00","1,500.00","1,350.00",Rs./Quintal,4.50,Metric Tonnes,11-01-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Tomato,Other,Local,"2,500.00","3,500.00","3,000.00",Rs./Quintal,8.00,Metric Tonnes,05-01-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Tomato,Other,Local,"2,500.00","3,500.00","3,000.00",Rs./Quintal,6.00,Metric Tonnes,04-01-2026
Maharashtra,Sangli,APMC Vita ,Vegetables,Tomato,Other,Local,"2,000.00","4,000.00","3,500.00",Rs./Quintal,8.00,Metric Tonnes,29-12-2025
Maharashtra,Sangli,APMC Vita ,Vegetables,Tomato,Other,Local,"3,000.00","4,000.00","3,500.00",Rs./Quintal,5.00,Metric Tonnes,16-12-2025
Maharashtra,Sangli,APMC Vita ,Vegetables,Tomato,Other,Local,"2,000.00","4,000.00","3,500.00",Rs./Quintal,7.00,Metric Tonnes,15-12-2025
Maharashtra,Sangli,APMC Vita ,Vegetables,Tomato,Other,Local,"1,500.00","2,500.00","2,000.00",Rs./Quintal,4.50,Metric Tonnes,14-12-2025
Maharashtra,Sangli,APMC Vita ,Vegetables,Tomato,Other,Local,"1,500.00","2,500.00","2,000.00",Rs./Quintal,7.00,Metric Tonnes,09-12-2025
Maharashtra,Sangli,APMC Vita ,Vegetables,Tomato,Other,Local,"1,500.00","2,500.00","2,000.00",Rs./Quintal,10.00,Metric Tonnes,08-12-2025
Maharashtra,Sangli,APMC Vita ,Vegetables,Tomato,Other,Local,"4,000.00","4,500.00","4,100.00",Rs./Quintal,4.00,Metric Tonnes,02-12-2025
Maharashtra,Sangli,APMC Vita ,Vegetables,Tomato,Other,Local,"2,500.00","3,000.00","2,800.00",Rs./Quintal,4.00,Metric Tonnes,27-11-2025
Maharashtra,Sangli,APMC Vita ,Vegetables,Tomato,Other,Local,"3,500.00","4,500.00","3,800.00",Rs./Quintal,2.00,Metric Tonnes,21-11-2025

